428,9,Low sitting/standing (stationary),Foraging,Adult,{},{16},[8531.069364070892;31766.24477648735;-12746.719248622656]
428,16,Foraging,Foraging,Adult,{21},{21;9},[13896.93738284707;30359.30568048358;-14930.172810927033]
428,21,Foraging,Foraging,Adult,{16},{16},[17518.36016601324;31865.284493982792;-15344.434701025486]
429,9,Low sitting/standing (stationary),Foraging,Adult,{},{16},[8447.239334583282;31760.121089667082;-12730.595620140433]
429,16,Foraging,Foraging,Adult,{},{21;9},[13856.07536860928;30276.989362865686;-14977.132140859962]
429,21,Foraging,Foraging,Adult,{},{16},[17518.36016601324;31865.284493982792;-15344.434701025486]
430,9,Low sitting/standing (stationary),Foraging,Adult,{},{16},[8447.239334583282;31760.121089667082;-12730.595620140433]
430,16,Foraging,Foraging,Adult,{},{21;9},[13762.961229681969;30262.651638388634;-14950.599555820227]
430,21,Foraging,Foraging,Adult,{},{16},[17518.36016601324;31865.284493982792;-15344.434701025486]
431,9,Low sitting/standing (stationary),Foraging,Adult,{},{16},[8404.902793888934;31757.067043997347;-12721.817461935803]
431,16,Foraging,Foraging,Adult,{},{21;9},[13737.671581685543;30297.92395246029;-14916.231449782848]
431,21,Foraging,Foraging,Adult,{},{16},[17578.558574464172;31888.314145248383;-15366.393943740055]
432,9,Low sitting/standing (stationary),Foraging,Adult,{},{16},[8404.902793888934;31757.067043997347;-12721.817461935803]
432,16,Foraging,Foraging,Adult,{},{21;9},[13709.756160736084;30328.97322845459;-14878.203594207764]
432,21,Foraging,Foraging,Adult,{},{16},[17666.435317993164;31958.913314819336;-15363.862537384033]
433,9,Low sitting/standing (stationary),Foraging,Adult,{},{16},[8404.902793888934;31757.067043997347;-12721.817461935803]
433,16,Foraging,Foraging,Adult,{},{21;9},[13614.241472260095;30308.05630247295;-14848.42363082245]
433,21,Foraging,Foraging,Adult,{},{16},[17666.435317993164;31958.913314819336;-15363.862537384033]
434,9,Low sitting/standing (stationary),Foraging,Adult,{},{16},[8404.902793888934;31757.067043997347;-12721.817461935803]
434,16,Foraging,Foraging,Adult,{},{21;9},[13461.715302873403;30254.047878213227;-14794.54959756881]
434,21,Foraging,Foraging,Adult,{},{16},[17666.435317993164;31958.913314819336;-15363.862537384033]
435,9,Low sitting/standing (stationary),Foraging,Adult,{},{16},[8447.239334583282;31760.121089667082;-12730.595620140433]
435,16,Foraging,Foraging,Adult,{},{9},[13321.857972070575;30231.104873206466;-14756.308890765533]
436,9,Low sitting/standing (stationary),Foraging,Adult,{},{16},[8456.593176446855;31786.356334641576;-12698.302447460592]
436,16,Foraging,Foraging,Adult,{},{21;9},[13137.288868665695;30198.672888338566;-14703.79526257515]
436,21,Foraging,Foraging,Adult,{},{16},[17849.070146784186;32110.21640366316;-15365.058058448136]
437,9,Low sitting/standing (stationary),Foraging,Adult,{},{16},[8456.593176446855;31786.356334641576;-12698.302447460592]
437,16,Foraging,Foraging,Adult,{},{21;9},[12453.589050158858;30186.154128924012;-14554.20553585887]
437,21,Foraging,Foraging,Adult,{},{16},[17849.070146784186;32110.21640366316;-15365.058058448136]
438,9,Low sitting/standing (stationary),Foraging,Adult,{},{16},[8456.593176446855;31786.356334641576;-12698.302447460592]
438,16,Foraging,Foraging,Adult,{},{21;9},[12373.646682499908;30195.853249281645;-14541.055842146277]
438,21,Foraging,Foraging,Adult,{},{16},[17849.070146784186;32110.21640366316;-15365.058058448136]
439,9,Low sitting/standing (stationary),Foraging,Adult,{},{16},[8456.593176446855;31786.356334641576;-12698.302447460592]
439,16,Foraging,Foraging,Adult,{},{9},[12252.65802960284;30210.051778672263;-14522.399454694241]
440,9,Low sitting/standing (stationary),Foraging,Adult,{},{16},[8456.593176446855;31786.356334641576;-12698.302447460592]
440,16,Foraging,Foraging,Adult,{},{9},[11963.69817045331;30223.28389567882;-14467.228167004883]
441,9,Low sitting/standing (stationary),Foraging,Adult,{16},{16},[8456.593176446855;31786.356334641576;-12698.302447460592]
441,16,Foraging,Foraging,Adult,{9},{9},[11269.824467256665;30348.399141974747;-14245.771839007735]
442,9,Low sitting/standing (stationary),Foraging,Adult,{16},{16},[8456.593176446855;31786.356334641576;-12698.302447460592]
442,16,Foraging,Foraging,Adult,{9},{9},[11009.304820973426;30323.370883591473;-14226.483013946563]
443,9,Low sitting/standing (stationary),Foraging,Adult,{16},{16},[8467.20161665976;31810.77094349265;-12663.572084803134]
443,16,Foraging,Foraging,Adult,{9},{9},[10928.196849681437;30325.61626417935;-14210.463092081249]
444,9,Low sitting/standing (stationary),Foraging,Adult,{16},{16},[8510.907876253128;31813.626155376434;-12671.652350962162]
444,16,Foraging,Foraging,Adult,{9},{9},[10832.391524076462;30297.983137607574;-14224.107498764992]
445,9,Low sitting/standing (stationary),Foraging,Adult,{16},{16},[8510.907876253128;31813.626155376434;-12671.652350962162]
445,16,Foraging,Foraging,Adult,{9},{9},[10749.638191446662;30293.135207787156;-14205.457712493837]
446,9,Low sitting/standing (stationary),Foraging,Adult,{16},{16},[8552.807278491557;31820.098124936223;-12681.9125540331]
446,16,Foraging,Foraging,Adult,{9},{9},[10812.315729230642;30248.99912287295;-14244.512318469584]
447,9,Low sitting/standing (stationary),Foraging,Adult,{16},{16},[8552.807278491557;31820.098124936223;-12681.9125540331]
447,16,Foraging,Foraging,Adult,{9},{9},[10667.797700818628;30295.842269927263;-14191.646125993691]
448,9,Low sitting/standing (stationary),Foraging,Adult,{16},{16},[8552.807278491557;31820.098124936223;-12681.9125540331]
448,16,Foraging,Foraging,Adult,{9},{9},[10649.658416748047;30251.069041872397;-14212.264031277038]
449,9,Low sitting/standing (stationary),Foraging,Adult,{16},{16},[8562.71687889658;31842.62865182385;-12647.923782657832]
449,16,Foraging,Foraging,Adult,{9},{9},[10649.658416748047;30251.069041872397;-14212.264031277038]
450,9,Low sitting/standing (stationary),Foraging,Adult,{22;16},{22;16},[8562.71687889658;31842.62865182385;-12647.923782657832]
450,16,Foraging,Foraging,Adult,{9},{22;9},[10689.748772002757;30248.957165097818;-14219.536308039911]
450,22,Foraging,Foraging,Adult,{9},{16;9},[6503.129833176732;31391.998779177666;-12997.239253401756]
451,9,Low sitting/standing (stationary),Foraging,Adult,{22;16},{22;16},[8599.633551309817;31840.13933985494;-12698.810793959536]
451,16,Foraging,Foraging,Adult,{9},{22;9},[10689.748772002757;30248.957165097818;-14219.536308039911]
451,22,Foraging,Foraging,Adult,{9},{16;9},[6652.332899291068;31357.92001967132;-13052.002154881135]
452,9,Foraging,Foraging,Adult,{22;23;16},{22;23;16},[8633.947934729978;31827.40588086471;-12742.933589632623]
452,16,Foraging,Foraging,Adult,{23;9},{22;23;9},[10565.651745699346;30247.307775497437;-14195.453759569675]
452,22,Foraging,Foraging,Adult,{23;9},{23;16;9},[6772.608082445338;31354.967014834285;-13070.8989751935]
452,23,Low sitting/standing (stationary),Foraging,Adult,{22;16;9},{22;16;9},[9852.999338515103;31992.267738956958;-12973.31434694305]
453,9,Foraging,Foraging,Adult,{22;23;16},{22;23;16},[8715.30369637534;31824.35640102625;-12755.39272654429]
453,16,Foraging,Foraging,Adult,{22;23;9},{22;23;9},[10337.368492234498;30287.175377923995;-14121.7383633852]
453,22,Foraging,Foraging,Adult,{23;16;9},{23;16;9},[6800.548747230321;31319.744882047176;-13106.566522806883]
453,23,Low sitting/standing (stationary),Foraging,Adult,{22;16;9},{22;16;9},[9841.428952565417;31962.85477212444;-13005.332446075976]
454,9,Foraging,Foraging,Adult,{22;23;16},{22;23;16},[8715.30369637534;31824.35640102625;-12755.39272654429]
454,16,Foraging,Foraging,Adult,{22;23;9},{22;23;9},[10386.978150402196;30407.699401304126;-14050.801834627986]
454,22,Foraging,Foraging,Adult,{23;16;9},{23;16;9},[6680.707543723285;31450.332228720188;-13005.903891250491]
454,23,Low sitting/standing (stationary),Foraging,Adult,{22;16;9},{22;16;9},[9929.476286955178;31974.154322877526;-13024.705785609782]
455,9,Foraging,Foraging,Adult,{22;23;16},{22;23;16},[8673.770579211414;31826.094004690647;-12749.14816890657]
455,16,Foraging,Foraging,Adult,{22;23;9},{22;23;9},[10323.687956102192;30455.077596277;-14013.058836843818]
455,22,Foraging,Foraging,Adult,{23;16;9},{23;16;9},[6680.707543723285;31450.332228720188;-13005.903891250491]
455,23,Low sitting/standing (stationary),Foraging,Adult,{22;16;9},{22;16;9},[9929.476286955178;31974.154322877526;-13024.705785609782]
456,9,Foraging,Foraging,Adult,{22;23;16},{22;23;16},[8633.947934729978;31827.40588086471;-12742.933589632623]
456,16,Foraging,Foraging,Adult,{22;23;9},{22;23;9},[10306.949554863386;30616.81296521239;-13901.062075099908]
456,22,Foraging,Foraging,Adult,{23;16;9},{23;16;9},[6680.707543723285;31450.332228720188;-13005.903891250491]
456,23,Low sitting/standing (stationary),Foraging,Adult,{22;16;9},{22;16;9},[9429.912542253733;31773.27617163956;-13082.839722886682]
457,9,Foraging,Foraging,Adult,{22;16},{22;16},[8633.947934729978;31827.40588086471;-12742.933589632623]
457,16,Foraging,Foraging,Adult,{22;9},{22;9},[10085.797665636986;30572.44556711614;-13884.699512310326]
457,22,Foraging,Foraging,Adult,{16;9},{16;9},[7086.672003697604;31460.50760769099;-13078.917379267514]
458,9,Foraging,Foraging,Adult,{23;16},{23;16},[8633.947934729978;31827.40588086471;-12742.933589632623]
458,16,Foraging,Foraging,Adult,{23;9},{23;9},[10068.722511974163;30533.303995843977;-13908.714030943811]
458,23,High sitting/standing (Vigilant),Foraging,Adult,{16;9},{16;9},[9541.126876801252;31954.086556851864;-12992.222660332918]
459,9,Foraging,Foraging,Adult,{23;16},{23;16},[8633.947934729978;31827.40588086471;-12742.933589632623]
459,16,Foraging,Foraging,Adult,{23;9},{23;9},[10124.546617696062;30568.74217991531;-13889.690917570144]
459,23,High sitting/standing (Vigilant),Foraging,Adult,{16;9},{16;9},[9541.126876801252;31954.086556851864;-12992.222660332918]
460,9,Foraging,Foraging,Adult,{23;16},{23;16},[8633.947934729978;31827.40588086471;-12742.933589632623]
460,16,Foraging,Foraging,Adult,{23;9},{23;9},[10206.113730523735;30565.680813096464;-13904.817605074495]
460,23,High sitting/standing (Vigilant),Foraging,Adult,{16;9},{16;9},[9541.126876801252;31954.086556851864;-12992.222660332918]
461,9,Foraging,Foraging,Adult,{16},{16},[8542.866622384638;31793.148795239627;-12715.442811148241]
461,16,Foraging,Foraging,Adult,{9},{9},[10289.706954420544;30572.72381601669;-13924.299511102028]
462,9,Foraging,Foraging,Adult,{16},{16},[8542.866622384638;31793.148795239627;-12715.442811148241]
462,16,Foraging,Foraging,Adult,{9},{9},[10459.730507522821;30787.684823721647;-13823.059762177989]
463,9,Foraging,Foraging,Adult,{16},{16},[8542.866622384638;31793.148795239627;-12715.442811148241]
463,16,Foraging,Foraging,Adult,{9},{9},[10470.754697045311;30914.129742171615;-13742.513950921595]
464,9,Foraging,Foraging,Adult,{16},{16},[8542.866622384638;31793.148795239627;-12715.442811148241]
464,16,Foraging,Foraging,Adult,{9},{9},[10546.074934860691;30998.35200003907;-13703.166590172797]
465,9,Foraging,Foraging,Adult,{},{},[8499.406225942075;31789.16817982495;-12706.414688311517]
466,9,Foraging,Foraging,Adult,{},{},[8499.406225942075;31789.16817982495;-12706.414688311517]
467,9,Foraging,Foraging,Adult,{},{},[8488.092570126057;31763.38193809986;-12738.636182367802]
468,9,Foraging,Foraging,Adult,{},{},[8488.092570126057;31763.38193809986;-12738.636182367802]
469,9,Foraging,Foraging,Adult,{22;16},{22;16},[8478.932177692652;31737.674921125174;-12770.425199061632]
469,16,Moving,Foraging,Adult,{22;9},{22;9},[8413.345161029138;31872.108728269115;-12546.493589135818]
469,22,Foraging,Foraging,Adult,{16;9},{16;9},[10710.375541687012;31791.003967806697;-13148.258748859167]
470,9,Foraging,Foraging,Adult,{22;16},{22;16},[8467.782405247912;31711.028408985585;-12803.112044151872]
470,16,Moving,Foraging,Adult,{22;9},{22;9},[8713.22630447708;32038.066917851567;-12568.36422553379]
470,22,Foraging,Foraging,Adult,{16;9},{16;9},[10773.080209651962;31838.453269783407;-13132.21125456132]
471,9,Foraging,Foraging,Adult,{22;16},{22;16},[8467.782405247912;31711.028408985585;-12803.112044151872]
471,16,Moving,Foraging,Adult,{22;9},{22;9},[8811.561966642737;32078.407721489668;-12557.218925900757]
471,22,Foraging,Foraging,Adult,{16;9},{16;9},[10791.828927865252;31886.47302256152;-13108.18942889385]
472,9,Foraging,Foraging,Adult,{22;16},{22;16},[8499.116984678432;31687.552099298686;-12842.383725263178]
472,16,Low sitting/standing (stationary),Foraging,Adult,{22;9},{22;9},[8768.600804552436;32073.036970108747;-12546.758028931916]
472,22,Foraging,Foraging,Adult,{16;9},{16;9},[10791.828927865252;31886.47302256152;-13108.18942889385]
473,16,Low sitting/standing (stationary),Foraging,Adult,{22},{22},[8768.600804552436;32073.036970108747;-12546.758028931916]
473,22,Foraging,Foraging,Adult,{16},{16},[10773.080209651962;31838.453269783407;-13132.21125456132]
474,16,Low sitting/standing (stationary),Foraging,Adult,{22},{22},[8956.86029869318;32030.671273767948;-12653.515220105648]
474,22,Foraging,Foraging,Adult,{16},{16},[10773.080209651962;31838.453269783407;-13132.21125456132]
475,16,Low sitting/standing (stationary),Foraging,Adult,{22},{22},[9030.299205303192;32018.69486141205;-12747.799583435059]
475,22,Foraging,Foraging,Adult,{16},{16},[10754.072355508804;31790.696058675647;-13155.725641395897]
476,16,Low sitting/standing (stationary),Foraging,Adult,{22},{22},[9030.299205303192;32018.69486141205;-12747.799583435059]
476,22,Foraging,Foraging,Adult,{16},{16},[10813.16900009662;31833.92114521563;-13137.629024527967]
477,16,Low sitting/standing (stationary),Foraging,Adult,{22},{22},[9030.299205303192;32018.69486141205;-12747.799583435059]
477,22,Foraging,Foraging,Adult,{16},{16},[10893.294682469219;31820.559911727905;-13148.930425921455]
478,16,Low sitting/standing (stationary),Foraging,Adult,{22},{22},[9030.299205303192;32018.69486141205;-12747.799583435059]
478,22,Foraging,Foraging,Adult,{16},{16},[10935.257692813873;31818.675967931747;-13156.75363188982]
479,16,Low sitting/standing (stationary),Foraging,Adult,{22},{22},[8991.210204422474;32017.339824557304;-12698.008573174477]
479,22,Foraging,Foraging,Adult,{16},{16},[11429.81442497857;31877.83355454728;-13225.540945990011]
480,10,Foraging,Foraging,Adult,{16},{22;16},[6475.564421883319;31170.50175144896;-13123.142797399312]
480,16,Low sitting/standing (stationary),Foraging,Adult,{22;10},{22;10},[8991.210204422474;32017.339824557304;-12698.008573174477]
480,22,Foraging,Foraging,Adult,{16},{10;16},[11515.766175150871;31881.255222678185;-13243.048457473516]
481,10,Foraging,Foraging,Adult,{},{22},[6659.081363344565;31126.1581927184;-13223.085694286972]
481,22,Foraging,Foraging,Adult,{},{10},[11670.44621668756;31843.046874821186;-13302.260196018964]
482,10,Foraging,Foraging,Adult,{},{22},[6672.608715377748;31170.432535134256;-13199.244102597237]
482,22,Foraging,Foraging,Adult,{},{10},[11731.892143535428;31785.68701635115;-13339.223671547137]
483,10,Foraging,Foraging,Adult,{},{22},[6680.775957122445;31062.325440973043;-13243.543415307999]
483,22,Foraging,Foraging,Adult,{},{10},[12497.05879920721;32170.800309449434;-13441.929874941707]
484,10,Foraging,Foraging,Adult,{},{22},[6698.453868191689;31251.260125674307;-13149.429801736027]
484,22,Foraging,Foraging,Adult,{},{10},[12606.284455003217;32119.596596289426;-13490.972893152386]
485,10,Foraging,Foraging,Adult,{},{22},[6749.836875664536;31285.456401839852;-13126.947897342034]
485,22,Foraging,Foraging,Adult,{},{10},[12721.721493534744;32085.974214076996;-13545.803670607507]
486,10,Foraging,Foraging,Adult,{},{22},[6777.341801010072;31248.99075898528;-13161.713938817382]
486,22,Foraging,Foraging,Adult,{},{10},[12479.183386629447;32040.560013584793;-13572.408469082788]
487,10,Foraging,Foraging,Adult,{},{22},[6764.050722107291;31206.00865019858;-13186.332331068814]
487,22,Foraging,Foraging,Adult,{},{10},[12140.857124423608;31748.221465349197;-13537.754848916084]
488,10,Foraging,Foraging,Adult,{},{22},[6916.182927160524;31182.78531401977;-13244.668463828042]
488,22,Foraging,Foraging,Adult,{},{10},[12140.857124423608;31748.221465349197;-13537.754848916084]
489,22,Foraging,Foraging,Adult,{},{},[12140.857124423608;31748.221465349197;-13537.754848916084]
490,22,Foraging,Foraging,Adult,{},{},[12221.416974078864;31839.946356534958;-13541.760567583144]
491,22,Foraging,Foraging,Adult,{},{},[12140.857124423608;31748.221465349197;-13537.754848916084]
492,22,Foraging,Foraging,Adult,{},{},[11990.773314211518;31595.926107369363;-13542.853338960558]
493,22,Foraging,Foraging,Adult,{},{23},[11871.855840223841;31618.21613989398;-13484.126948055811]
493,23,Moving,Foraging,Adult,{},{22},[6088.602145791054;31370.61710715294;-13006.528856277466]
494,22,Foraging,Foraging,Adult,{},{23},[10883.448292102665;31008.35767083615;-13771.787764985114]
494,23,Moving,Foraging,Adult,{},{22},[3679.8027351647615;31978.030055642128;-12990.975258409977]
495,9,Low sitting/standing (stationary),Foraging,Adult,{},{},[7931.121437038295;31599.420574691147;-12843.352947866544]
495,23,Moving,Foraging,Adult,{},{},[498.8465616987087;28969.24019059539;-14276.557889789343]
496,9,Low sitting/standing (stationary),Foraging,Adult,{},{},[7931.121437038295;31599.420574691147;-12843.352947866544]
496,23,Moving,Foraging,Adult,{},{},[-568.4373974855989;28676.72231030464;-14279.98811326921]
497,9,Low sitting/standing (stationary),Foraging,Adult,{10},{10},[7914.666556753218;31668.417614370584;-12777.74934130907]
497,10,Foraging,Foraging,Adult,{9},{9},[7964.470884864684;30428.26086612977;-13689.595776221715]
497,23,Moving,Foraging,Adult,{},{},[-2175.205692559015;28790.85584141314;-14016.877223975956]
498,9,Low sitting/standing (stationary),Foraging,Adult,{10},{10},[7914.666556753218;31668.417614370584;-12777.74934130907]
498,10,Foraging,Foraging,Adult,{9},{9},[7964.470884864684;30428.26086612977;-13689.595776221715]
498,23,Moving,Foraging,Adult,{},{},[-3430.3725081491284;28930.381484918296;-13820.391500825062]
499,9,Low sitting/standing (stationary),Foraging,Adult,{10},{10},[7914.666556753218;31668.417614370584;-12777.74934130907]
499,10,Foraging,Foraging,Adult,{9},{9},[7964.470884864684;30428.26086612977;-13689.595776221715]
499,23,Low sitting/standing (stationary),Foraging,Adult,{},{},[-3579.541919859359;29132.817232243717;-13735.206367285922]
500,9,Low sitting/standing (stationary),Foraging,Adult,{},{},[7925.145213863347;31693.28186754696;-12745.942153448239]
500,23,Low sitting/standing (stationary),Foraging,Adult,{},{},[-3503.2851066589355;29125.02500152588;-13739.79764175415]
501,9,Low sitting/standing (stationary),Foraging,Adult,{},{},[7925.145213863347;31693.28186754696;-12745.942153448239]
501,23,Low sitting/standing (stationary),Foraging,Adult,{},{},[-3428.4276949726045;29116.70974045992;-13744.733350634575]
502,9,Low sitting/standing (stationary),Foraging,Adult,{10},{10},[7925.145213863347;31693.28186754696;-12745.942153448239]
502,10,Foraging,Foraging,Adult,{9},{9},[7872.383793171495;30394.2167827636;-13701.328255623579]
502,23,Groom,Foraging,Adult,{},{},[-3237.57061098516;29100.342195630074;-13757.575981676579]
503,9,Low sitting/standing (stationary),Foraging,Adult,{10},{10},[7936.090284942649;31720.93060867861;-12713.639909084886]
503,10,Foraging,Foraging,Adult,{9},{9},[7923.43776858924;30312.294072058052;-13763.353798735887]
503,23,Low sitting/standing (stationary),Foraging,Adult,{},{},[-3389.1990018514916;29115.835895568132;-13748.387534275651]
504,9,Low sitting/standing (stationary),Foraging,Adult,{10},{10},[7936.090284942649;31720.93060867861;-12713.639909084886]
504,10,Foraging,Foraging,Adult,{9},{9},[7923.43776858924;30312.294072058052;-13763.353798735887]
504,23,Low sitting/standing (stationary),Foraging,Adult,{},{},[-3387.115427001845;29266.462037824094;-13694.664891745895]
505,9,Low sitting/standing (stationary),Foraging,Adult,{10},{10},[7936.090284942649;31720.93060867861;-12713.639909084886]
505,10,Foraging,Foraging,Adult,{9},{9},[7923.43776858924;30312.294072058052;-13763.353798735887]
505,23,Low sitting/standing (stationary),Foraging,Adult,{},{},[-3539.278326559812;29271.45517656207;-13681.966434553266]
506,9,Low sitting/standing (stationary),Foraging,Adult,{10},{10},[7936.090284942649;31720.93060867861;-12713.639909084886]
506,10,Foraging,Foraging,Adult,{9},{9},[7923.43776858924;30312.294072058052;-13763.353798735887]
506,23,Low sitting/standing (stationary),Foraging,Adult,{},{},[-3464.2727015856653;29265.091152325273;-13687.123972982168]
507,9,Low sitting/standing (stationary),Foraging,Adult,{10},{10},[7947.333255562931;31750.542527005076;-12683.597076930106]
507,10,Foraging,Foraging,Adult,{9},{9},[7923.43776858924;30312.294072058052;-13763.353798735887]
507,23,Low sitting/standing (stationary),Foraging,Adult,{},{},[-3425.9631364792585;29264.343278467655;-13690.13109613955]
508,9,Low sitting/standing (stationary),Foraging,Adult,{22;10},{22;10},[7947.333255562931;31750.542527005076;-12683.597076930106]
508,10,Foraging,Foraging,Adult,{22;9},{22;9},[7923.43776858924;30312.294072058052;-13763.353798735887]
508,22,Foraging,Foraging,Adult,{10;9},{10;9},[10626.40402558446;31389.376219198108;-13426.411099724472]
508,23,Low sitting/standing (stationary),Foraging,Adult,{},{},[-3349.9013890463393;29264.78735116124;-13698.710714113899]
509,9,Low sitting/standing (stationary),Foraging,Adult,{22;24},{22;24},[7947.333255562931;31750.542527005076;-12683.597076930106]
509,22,Foraging,Foraging,Adult,{24;9},{24;9},[10526.493986606598;31348.22222605534;-13436.560110583901]
509,23,Groom,Foraging,Adult,{},{},[-3274.1705907299183;29251.44119193405;-13701.971886871383]
509,24,Moving,Foraging,Adult,{22;9},{22;9},[9314.781971972436;30371.660250106826;-13873.318668940105]
510,9,Low sitting/standing (stationary),Foraging,Adult,{24},{24},[7957.421748422086;31775.51219895482;-12651.63359414041]
510,23,Groom,Foraging,Adult,{},{},[-3236.622137735132;29248.240571038797;-13703.863652841188]
510,24,High sitting/standing (Vigilant),Foraging,Adult,{9},{9},[9692.829904049635;30517.820293605328;-13875.471163660288]
511,9,Low sitting/standing (stationary),Foraging,Adult,{22;24},{22;24},[7957.421748422086;31775.51219895482;-12651.63359414041]
511,22,Foraging,Foraging,Adult,{24;9},{24;9},[10375.446534633636;31183.94295731187;-13522.162319771945]
511,23,Groom,Foraging,Adult,{},{},[-3199.4375128746033;29261.358602523804;-13713.546299934387]
511,24,High sitting/standing (Vigilant),Foraging,Adult,{22;9},{22;9},[9773.822071155533;30512.846774939448;-13888.256365355104]
512,9,Low sitting/standing (stationary),Foraging,Adult,{22;16},{22;24;16},[7925.145213863347;31693.28186754696;-12745.942153448239]
512,16,Low sitting/standing (stationary),Foraging,Adult,{22;9},{22;24;9},[9207.880907475948;31961.954680085182;-12935.119380505756]
512,22,Foraging,Foraging,Adult,{16;24;9},{16;24;9},[10375.446534633636;31183.94295731187;-13522.162319771945]
512,23,Groom,Foraging,Adult,{},{},[-3199.5981221338734;29311.647395543754;-13695.74242829904]
512,24,Moving,Foraging,Adult,{22},{22;16;9},[12667.468803942204;30191.763437628746;-14600.386774241924]
513,9,Low sitting/standing (stationary),Foraging,Adult,{22;16},{22;16},[7955.073739654385;31662.6995526962;-12782.514004541561]
513,16,Low sitting/standing (stationary),Foraging,Adult,{22;9},{22;24;9},[9207.880907475948;31961.954680085182;-12935.119380505756]
513,22,Foraging,Foraging,Adult,{16;9},{16;24;9},[10264.654849652201;31117.271082013845;-13563.53841168806]
513,23,Groom,Foraging,Adult,{},{},[-3199.5981221338734;29311.647395543754;-13695.74242829904]
513,24,Moving,Foraging,Adult,{},{22;16},[16368.073871498927;30419.88778362423;-15869.843631779775]
514,9,Low sitting/standing (stationary),Foraging,Adult,{22;16},{22;16},[7955.073739654385;31662.6995526962;-12782.514004541561]
514,16,Low sitting/standing (stationary),Foraging,Adult,{22;9},{22;9},[9207.880907475948;31961.954680085182;-12935.119380505756]
514,22,Foraging,Foraging,Adult,{16;9},{16;9},[10032.165304556489;30954.686839789152;-13632.307946875691]
514,23,Groom,Foraging,Adult,{},{},[-3122.9240871001966;29316.997737359256;-13706.572432819754]
515,9,Low sitting/standing (stationary),Foraging,Adult,{22;16},{22;16},[7955.073739654385;31662.6995526962;-12782.514004541561]
515,16,Low sitting/standing (stationary),Foraging,Adult,{22;9},{22;9},[9207.880907475948;31961.954680085182;-12935.119380505756]
515,22,Foraging,Foraging,Adult,{16;9},{16;9},[10156.940813571215;30956.141095153987;-13655.30167054385]
515,23,Groom,Foraging,Adult,{},{},[-3122.9240871001966;29316.997737359256;-13706.572432819754]
516,9,Low sitting/standing (stationary),Foraging,Adult,{22;16},{22;16},[7955.073739654385;31662.6995526962;-12782.514004541561]
516,16,Low sitting/standing (stationary),Foraging,Adult,{22;9},{22;9},[9207.880907475948;31961.954680085182;-12935.119380505756]
516,22,Foraging,Foraging,Adult,{16;9},{16;9},[10220.643374174833;30907.62672010064;-13694.256011985242]
516,23,Moving,Foraging,Adult,{},{},[-3346.7717933873646;29462.50791541487;-13625.452284576371]
517,9,Low sitting/standing (stationary),Foraging,Adult,{22;16},{22;16},[7955.073739654385;31662.6995526962;-12782.514004541561]
517,16,Low sitting/standing (stationary),Foraging,Adult,{22;9},{22;9},[9207.880907475948;31961.954680085182;-12935.119380505756]
517,22,Foraging,Foraging,Adult,{16;9},{16;9},[10282.19291837141;30856.17813294381;-13728.865903515369]
517,23,Moving,Foraging,Adult,{},{},[-3200.362225291785;29208.1879813876;-13729.654311005957]
518,9,Low sitting/standing (stationary),Foraging,Adult,{22;10;16},{22;10;16},[7955.073739654385;31662.6995526962;-12782.514004541561]
518,10,Foraging,Foraging,Adult,{22;16;9},{22;16;9},[7149.07921391353;30624.774951905012;-13495.873862937093]
518,16,Low sitting/standing (stationary),Foraging,Adult,{22;10;9},{22;10;9},[9207.880907475948;31961.954680085182;-12935.119380505756]
518,22,Foraging,Foraging,Adult,{10;16;9},{10;16;9},[10352.341270813718;30825.23904598877;-13773.494156682864]
518,23,Moving,Foraging,Adult,{},{},[-2901.9981029797345;29163.60863891244;-13782.632822878659]
519,9,Low sitting/standing (stationary),Foraging,Adult,{22;10;16},{22;10;16},[7955.073739654385;31662.6995526962;-12782.514004541561]
519,10,Foraging,Foraging,Adult,{22;16;9},{22;16;9},[7382.238819122314;30479.772159814835;-13606.318547129631]
519,16,Low sitting/standing (stationary),Foraging,Adult,{22;10;9},{22;10;9},[9207.880907475948;31961.954680085182;-12935.119380505756]
519,22,Foraging,Foraging,Adult,{10;16;9},{10;16;9},[10308.880879453383;30821.01290892251;-13764.515992532484]
519,23,Moving,Foraging,Adult,{},{},[-2017.8155250684358;28990.432207927108;-13966.871502303518]
519,26,Moving,Foraging,Adult,{},{},[20601.115860581398;32968.76840156317;-17587.56503072381]
520,9,Low sitting/standing (stationary),Foraging,Adult,{22;10;16},{22;10;16},[7955.073739654385;31662.6995526962;-12782.514004541561]
520,10,Foraging,Foraging,Adult,{22;16;9},{22;23;16;9},[7382.238819122314;30479.772159814835;-13606.318547129631]
520,16,Low sitting/standing (stationary),Foraging,Adult,{22;10;9},{22;10;9},[9207.880907475948;31961.954680085182;-12935.119380505756]
520,22,Foraging,Foraging,Adult,{10;16;9},{26;10;16;9},[10308.880879453383;30821.01290892251;-13764.515992532484]
520,23,Moving,Foraging,Adult,{},{10},[55.4697403092141;28682.280871152878;-14365.578380264342]
520,26,Moving,Foraging,Adult,{},{22},[16819.896541774273;30008.208695203066;-16358.089543998241]
521,9,Low sitting/standing (stationary),Foraging,Adult,{22;16},{22;16},[7925.145213863347;31693.28186754696;-12745.942153448239]
521,16,Low sitting/standing (stationary),Foraging,Adult,{22;9},{22;26;9},[9207.880907475948;31961.954680085182;-12935.119380505756]
