Time,ID,Behaviour,Zone,Meerkat type,Close_neighbours,Distant_neighbours,Coordinates
286,20,Low sitting/standing (stationary),Mound,Adult,{},{},[-15737.915084660053;62238.18124246597;-30318.059062972665]
286,30,Moving,Right Sand Area,Adult,{},{0},[59047.49206696451;49780.351323619485;18382.08510133624]
286,31,Low sitting/standing (stationary),Sand Area,Adult,{},{},[76944.87628245354;51850.071802422404;42975.05361735821]
286,0,Groom,Sand Area,Adult,{},{30},[53632.70802463591;50677.31428828463;18226.708719875664]
287,10,Lying/resting (stationary),Sand Area,Adult,{},{},[42471.948503643274;52138.65827357769;17525.747352570295]
287,20,Low sitting/standing (stationary),Mound,Adult,{},{},[-15737.915084660053;62238.18124246597;-30318.059062972665]
287,30,Moving,Sand Area,Adult,{0},{0},[53032.76876015961;50736.136802732944;17851.313195746392]
287,31,Low sitting/standing (stationary),Sand Area,Adult,{},{},[77118.35243606567;52000.53164464235;43494.76162305474]
287,0,Groom,Sand Area,Adult,{30},{30},[53706.40291155875;50644.29695592821;18227.254242628813]
288,10,Lying/resting (stationary),Sand Area,Adult,{},{30},[42369.4940777868;52129.8697001636;17433.278027832508]
288,20,Low sitting/standing (stationary),Mound,Adult,{},{},[-15737.915084660053;62238.18124246597;-30318.059062972665]
288,30,Moving,Sand Area,Adult,{0},{0;10},[49974.97391073033;51230.21061500907;18422.05291867256]
288,31,Low sitting/standing (stationary),Sand Area,Adult,{},{},[0.0;0.0;0.0]
288,0,Groom,Sand Area,Adult,{30},{30},[53756.35259461403;50592.05437293649;18222.330853000283]
289,10,Lying/resting (stationary),Sand Area,Adult,{},{},[42277.1852126196;52132.27545043081;17421.984563194215]
289,20,Low sitting/standing (stationary),Mound,Adult,{},{},[-15737.915084660053;62238.18124246597;-30318.059062972665]
289,30,Moving,Sand Area,Adult,{0},{0},[51926.53630399704;51056.259149089456;20205.990773499012]
289,31,Low sitting/standing (stationary),Sand Area,Adult,{},{},[0.0;0.0;0.0]
289,0,Groom,Sand Area,Adult,{30},{30},[53508.11766246706;50715.984936863184;18687.49592312053]
290,10,Lying/resting (stationary),Sand Area,Adult,{},{},[42277.1852126196;52132.27545043081;17421.984563194215]
290,20,Low sitting/standing (stationary),Mound,Adult,{},{},[-15737.915084660053;62238.18124246597;-30318.059062972665]
290,30,Moving,Sand Area,Adult,{},{},[56019.69460721314;50663.41032645106;22106.59923955053]
290,31,Moving,Sand Area,Adult,{},{},[0.0;0.0;0.0]
290,32,Moving,Sand Area,Adult,{},{},[61719.511858314276;67939.94418801367;56140.47539357841]
291,10,Lying/resting (stationary),Sand Area,Adult,{},{},[42482.15205192566;52141.09833717346;17601.224996089935]
291,20,Low sitting/standing (stationary),Mound,Adult,{},{},[-15737.915084660053;62238.18124246597;-30318.059062972665]
291,30,Moving,Sand Area,Adult,{},{0},[60232.58233863115;50401.750334739685;23502.506088912487]
291,32,Moving,Sand Area,Adult,{},{},[46328.18711236119;52414.52108550072;29763.276215061545]
291,0,Groom,Sand Area,Adult,{},{30},[53966.14821258187;50632.23700377345;18884.530434399843]
292,10,Lying/resting (stationary),Sand Area,Adult,{},{32},[42662.2740265429;52126.60263440758;17694.70954510197]
292,20,Low sitting/standing (stationary),Mound,Adult,{},{},[-15737.915084660053;62238.18124246597;-30318.059062972665]
292,30,Moving,Sand Area,Adult,{},{},[68849.29203796387;51230.69441986084;27238.65612220764]
292,32,Low sitting/standing (stationary),Sand Area,Adult,{},{10},[45795.00733208656;52193.84963846207;22316.495542287827]
292,0,Groom,Sand Area,Adult,{},{},[53966.14821258187;50632.23700377345;18884.530434399843]
293,10,Lying/resting (stationary),Sand Area,Adult,{32},{32},[42769.23148602247;52135.09036707878;17787.957359194756]
293,20,Low sitting/standing (stationary),Mound,Adult,{},{},[-15737.915084660053;62238.18124246597;-30318.059062972665]
293,30,Moving,Sand Area,Adult,{},{},[71119.27541835606;51524.63046468049;30450.341941572726]
293,32,Low sitting/standing (stationary),Sand Area,Adult,{10},{10},[45374.728508241475;52147.79769471288;20516.544654987752]
293,0,Groom,Sand Area,Adult,{},{},[53847.3195066452;50628.5140171051;18789.83546590805]
294,10,Lying/resting (stationary),Sand Area,Adult,{32},{32},[42869.18062853813;52134.92619180679;17874.44811797142]
294,20,Low sitting/standing (stationary),Mound,Adult,{},{},[-15737.915084660053;62238.18124246597;-30318.059062972665]
294,30,Dig burrow,Sand Area,Adult,{},{},[71530.82660844922;51543.237326174974;30494.40395089984]
294,32,Low sitting/standing (stationary),Sand Area,Adult,{10},{10},[45264.444614998996;52096.7072108984;19787.788638751954]
294,0,Groom,Sand Area,Adult,{},{},[53835.542155340314;50624.794477164745;18709.36217888072]
295,10,Moving,Sand Area,Adult,{},{32},[39169.44107289612;52253.51900545508;17896.475337792188]
295,20,Low sitting/standing (stationary),Mound,Adult,{},{},[-15737.915084660053;62238.18124246597;-30318.059062972665]
295,30,Dig burrow,Sand Area,Adult,{},{},[72132.62816098332;51564.47969812155;30551.710395358503]
295,32,Lying/resting (stationary),Sand Area,Adult,{},{10},[45012.620253935456;52071.82356837392;19358.72254782915]
295,0,Groom,Sand Area,Adult,{},{},[53824.57974494994;50621.84307445586;18628.76564927399]
296,10,Dig burrow,Sand Area,Adult,{},{32},[37430.19417747855;52341.54106488824;19422.64221291244]
296,20,Low sitting/standing (stationary),Mound,Adult,{},{},[-15737.915084660053;62238.18124246597;-30318.059062972665]
296,30,Dig burrow,Sand Area,Adult,{},{},[72905.76652160287;51579.330421976745;30616.188121706247]
296,32,Lying/resting (stationary),Sand Area,Adult,{},{10},[44359.488262388855;52097.89320374653;19279.69926233776]
296,0,Groom,Sand Area,Adult,{},{},[53814.177326090634;50619.41340919584;18549.32915746793]
297,10,Dig burrow,Sand Area,Adult,{},{32},[36420.892068475485;52351.58105891198;19596.69442069158]
297,20,Low sitting/standing (stationary),Mound,Adult,{},{},[-15737.915084660053;62238.18124246597;-30318.059062972665]
297,30,Dig burrow,Sand Area,Adult,{},{},[73494.11319461465;51600.74830987677;30668.603002037853]
297,32,Dig burrow,Sand Area,Adult,{},{10},[44109.98669564724;52140.87651346624;19257.950185477734]
297,0,Groom,Sand Area,Adult,{},{},[53814.177326090634;50619.41340919584;18549.32915746793]
298,10,Dig burrow,Sand Area,Adult,{},{32},[36336.949984408915;52351.71073769778;19588.910412754864]
298,20,Low sitting/standing (stationary),Mound,Adult,{},{},[-15737.915084660053;62238.18124246597;-30318.059062972665]
298,30,Dig burrow,Sand Area,Adult,{},{},[74223.80199050903;51596.75061130524;30711.21431326866]
298,32,Dig burrow,Sand Area,Adult,{},{10},[43736.51299927384;52149.30781294778;19210.176352167502]
298,33,Dig burrow,Sand Area,Adult,{},{},[57269.88099166751;85254.26659566164;69131.24841564894]
298,0,Groom,Sand Area,Adult,{},{},[53797.34235589206;50610.19853348285;18465.22453550622]
299,10,Dig burrow,Sand Area,Adult,{},{32},[36249.759328722954;52351.39242696762;19576.042771100998]
299,20,Low sitting/standing (stationary),Mound,Adult,{},{},[-15737.915084660053;62238.18124246597;-30318.059062972665]
299,30,Dig burrow,Sand Area,Adult,{},{},[74762.66972458363;51592.837999626994;30742.35315618664]
299,32,Dig burrow,Sand Area,Adult,{},{10},[43564.349551573396;52169.45875634253;19191.82392515242]
299,33,Moving,Sand Area,Adult,{},{},[57269.88099166751;85254.26659566164;69131.24841564894]
299,0,Groom,Sand Area,Adult,{},{},[53782.40064382553;50603.71917638183;18383.520213350654]
300,10,Dig burrow,Sand Area,Adult,{},{32},[36074.58865362406;52345.77510371804;19552.62137146294]
300,20,Low sitting/standing (stationary),Mound,Adult,{},{},[-15661.567067001015;62269.928796082735;-30324.737625386566]
300,30,Dig burrow,Sand Area,Adult,{},{},[75225.10431313515;51607.47630280256;31023.119049854577]
300,32,Dig burrow,Sand Area,Adult,{},{10},[43211.18752652034;52199.69902417809;19153.451419837773]
300,33,Dig burrow,Sand Area,Adult,{},{},[36712.12598402798;55309.95510849357;43567.28152872622]
300,0,Groom,Sand Area,Adult,{},{},[53768.736106693745;50596.66377283633;18301.599027454853]
301,10,Dig burrow,Sand Area,Adult,{},{32},[36074.58865362406;52345.77510371804;19552.62137146294]
301,20,Low sitting/standing (stationary),Mound,Adult,{},{},[-15661.567067001015;62269.928796082735;-30324.737625386566]
301,30,Dig burrow,Sand Area,Adult,{},{},[75791.66481804848;51645.05385118723;31656.22808162868]
301,32,Dig burrow,Sand Area,Adult,{},{10},[43031.98216962814;52211.78395092487;19132.233695685863]
301,33,Moving,Sand Area,Adult,{},{},[35146.27847981453;53180.14235305786;37235.768783807755]
301,0,Groom,Sand Area,Adult,{},{},[53768.736106693745;50596.66377283633;18301.599027454853]
302,10,Dig burrow,Sand Area,Adult,{},{32},[35903.9525835067;52344.95374082029;19529.764828696847]
302,20,Low sitting/standing (stationary),Mound,Adult,{},{},[-15661.567067001015;62269.928796082735;-30324.737625386566]
302,30,Dig burrow,Sand Area,Adult,{},{},[76386.51886844635;51710.27352702618;32300.887265086174]
302,32,Dig burrow,Sand Area,Adult,{},{10},[42665.73245509341;52220.32946947962;19087.269597325474]
302,33,Moving,Sand Area,Adult,{},{},[34890.53528727591;52720.15411417186;28389.868245087564]
302,0,Groom,Sand Area,Adult,{},{},[53756.35259461403;50592.05437293649;18222.330853000283]
303,10,Dig burrow,Sand Area,Adult,{},{33;32},[35903.9525835067;52344.95374082029;19529.764828696847]
303,20,Low sitting/standing (stationary),Mound,Adult,{},{},[-15790.931599844247;62797.64751252532;-30492.529378885403]
303,30,Dig burrow,Sand Area,Adult,{},{},[77983.97112083435;51689.25769025087;33325.76006120443]
303,32,Dig burrow,Sand Area,Adult,{},{10},[42485.74584108591;52228.46581655741;19064.86800956726]
303,33,Dig burrow,Sand Area,Adult,{},{10},[33922.54405502975;52664.23188856244;25728.61454062909]
303,0,Groom,Sand Area,Adult,{},{},[53747.8132302165;50591.35495536029;18143.06231984496]
304,10,Dig burrow,Sand Area,Adult,{},{33;32},[35736.5806992054;52348.81004562974;19510.779696103185]
304,20,Low sitting/standing (stationary),Mound,Adult,{},{},[-15790.931599844247;62797.64751252532;-30492.529378885403]
304,30,Dig burrow,Sand Area,Adult,{},{},[78469.62368577719;51709.033057555556;33837.99876201153]
304,32,Dig burrow,Sand Area,Adult,{},{10},[40580.06080341339;52220.63666534424;18061.522543907166]
304,33,Dig burrow,Sand Area,Adult,{},{10},[33922.54405502975;52664.23188856244;25728.61454062909]
304,0,Groom,Sand Area,Adult,{},{},[53737.034422039986;50588.571371257305;18063.86602526903]
305,10,Dig burrow,Sand Area,Adult,{},{33;32},[35560.58670691401;52341.8822362721;19485.77562693134]
305,20,Low sitting/standing (stationary),Mound,Adult,{},{},[-15790.931599844247;62797.64751252532;-30492.529378885403]
305,30,Dig burrow,Sand Area,Adult,{},{},[78469.62368577719;51709.033057555556;33837.99876201153]
305,32,Dig burrow,Sand Area,Adult,{},{10},[40914.824561715126;52198.48562306166;17947.280908942223]
305,33,Dig burrow,Sand Area,Adult,{},{10},[33733.381780058146;52642.46852471307;25614.096023704857]
305,0,Groom,Sand Area,Adult,{},{},[53737.034422039986;50588.571371257305;18063.86602526903]
306,10,Dig burrow,Sand Area,Adult,{},{33;32},[35081.44715628028;52365.30268248916;19581.326018832624]
306,20,Low sitting/standing (stationary),Mound,Adult,{},{},[-15790.931599844247;62797.64751252532;-30492.529378885403]
306,30,Dig burrow,Sand Area,Adult,{},{},[78469.62368577719;51709.033057555556;33837.99876201153]
306,32,Dig burrow,Sand Area,Adult,{},{10},[41461.80196285248;52200.85433083773;18016.83089119196]
306,33,Dig burrow,Sand Area,Adult,{},{10},[33733.381780058146;52642.46852471307;25614.096023704857]
306,0,Groom,Sand Area,Adult,{},{},[53723.14397875965;50582.854608781636;17983.253564998507]
307,10,Dig burrow,Sand Area,Adult,{},{33;32},[35031.3723937273;52378.470844984055;19954.10271835327]
307,20,Low sitting/standing (stationary),Mound,Adult,{},{},[-15790.931599844247;62797.64751252532;-30492.529378885403]
307,30,Dig burrow,Sand Area,Adult,{},{},[78469.62368577719;51709.033057555556;33837.99876201153]
307,32,Dig burrow,Sand Area,Adult,{},{10},[42098.772778481245;52190.187686003745;18093.15106692165]
307,33,Dig burrow,Sand Area,Adult,{},{10},[33720.7040963918;52635.507958464324;25532.066282067448]
307,0,Groom,Sand Area,Adult,{},{},[53667.24799089879;50635.96720157564;17909.098633971065]
308,10,Dig burrow,Sand Area,Adult,{},{33;32},[35085.53137600422;52412.80948855728;20418.63090913184]
308,20,Low sitting/standing (stationary),Mound,Adult,{},{},[-15790.931599844247;62797.64751252532;-30492.529378885403]
308,30,Dig burrow,Sand Area,Adult,{},{},[78469.62368577719;51709.033057555556;33837.99876201153]
308,32,Dig burrow,Sand Area,Adult,{},{10},[42727.62089719623;52162.37776081264;18166.067872181535]
308,33,Dig burrow,Sand Area,Adult,{},{10},[31870.50238735974;52441.33116713166;24483.135984018445]
308,0,Groom,Sand Area,Adult,{},{},[53650.77110609785;50627.7906412147;17827.061277115718]
309,10,Dig burrow,Sand Area,Adult,{33},{33},[35111.40363931283;52409.476493909955;20798.466515956447]
309,20,Low sitting/standing (stationary),Mound,Adult,{},{},[-15705.994386995211;62789.06559801102;-30479.645459931344]
309,30,Dig burrow,Sand Area,Adult,{},{},[78469.62368577719;51709.033057555556;33837.99876201153]
309,32,Dig burrow,Sand Area,Adult,{},{},[43258.6414232254;52125.05756211281;18224.778311908245]
309,33,Dig burrow,Sand Area,Adult,{10},{10},[32069.406312864274;52431.63351858407;22897.044733278453]
309,0,Groom,Sand Area,Adult,{},{},[53635.66550934315;50620.91440412402;17745.109606072307]
310,10,Dig burrow,Sand Area,Adult,{33},{33},[35362.82229089737;52501.18725681305;24158.625252634287]
310,20,Low sitting/standing (stationary),Mound,Adult,{},{},[-15705.994386995211;62789.06559801102;-30479.645459931344]
310,32,Moving,Sand Area,Adult,{},{0},[50881.27006101608;51486.478778630495;25221.568007938564]
310,33,Dig burrow,Sand Area,Adult,{10},{10},[32287.659233525395;52396.31791502237;22839.671410024166]
310,0,Sunbathe,Sand Area,Adult,{},{32},[53328.65316469222;50842.56092054397;19792.008343499154]
311,10,Dig burrow,Sand Area,Adult,{33},{33},[35149.84220981598;52500.363156080246;24593.47665452957]
311,20,Low sitting/standing (stationary),Mound,Adult,{},{},[-15705.994386995211;62789.06559801102;-30479.645459931344]
311,32,Moving,Sand Area,Adult,{},{},[66020.30596983433;52123.886249125004;41366.69540947676]
311,33,Dig burrow,Sand Area,Adult,{10},{10},[32521.525444567204;52377.29479718208;22864.675976902246]
311,0,Sunbathe,Sand Area,Adult,{},{},[54115.31115452945;50774.949690148234;19959.988943409175]
312,10,Dig burrow,Sand Area,Adult,{33},{33},[35064.41891556978;52503.05213266611;24582.307579144835]
312,20,Low sitting/standing (stationary),Mound,Adult,{},{},[-15705.994386995211;62789.06559801102;-30479.645459931344]
312,33,Dig burrow,Sand Area,Adult,{10},{10},[33193.25967231393;52424.07609036565;22744.495956599712]
312,0,Sunbathe,Sand Area,Adult,{},{},[54199.19747282565;50755.38409847021;19967.576687410474]
313,10,Dig burrow,Sand Area,Adult,{33},{33},[35064.41891556978;52503.05213266611;24582.307579144835]
313,20,Low sitting/standing (stationary),Mound,Adult,{},{},[-15705.994386995211;62789.06559801102;-30479.645459931344]
313,33,Dig burrow,Sand Area,Adult,{10},{10},[34557.493006661534;52368.369168225676;21541.722228333354]
313,34,Moving,Sand Area,Adult,{},{},[0.0;0.0;0.0]
313,0,Sunbathe,Sand Area,Adult,{},{},[54187.91395010799;50752.16333758086;19886.706094685942]
314,10,Dig burrow,Sand Area,Adult,{},{33},[35064.41891556978;52503.05213266611;24582.307579144835]
314,20,Low sitting/standing (stationary),Mound,Adult,{},{},[-15705.994386995211;62789.06559801102;-30479.645459931344]
314,33,Dig burrow,Sand Area,Adult,{},{10},[34817.33182616532;52411.9554733783;20160.00223533064]
314,0,Sunbathe,Sand Area,Adult,{},{},[54187.91395010799;50752.16333758086;19886.706094685942]
315,10,Dig burrow,Sand Area,Adult,{},{33},[35064.41891556978;52503.05213266611;24582.307579144835]
315,20,Low sitting/standing (stationary),Mound,Adult,{},{},[-15705.994386995211;62789.06559801102;-30479.645459931344]
315,33,Dig burrow,Sand Area,Adult,{},{10},[34772.147983551025;52341.92148703337;18942.915698438883]
315,35,Dig burrow,Sand Area,Adult,{},{},[78181.63692456484;51622.02822691202;42018.28254967183]
315,0,Sunbathe,Sand Area,Adult,{},{},[54187.91395010799;50752.16333758086;19886.706094685942]
316,10,Dig burrow,Sand Area,Adult,{},{33},[34982.34183952212;52506.67875987291;24570.652344584465]
316,20,Low sitting/standing (stationary),Mound,Adult,{},{},[-15705.994386995211;62789.06559801102;-30479.645459931344]
316,33,Dig burrow,Sand Area,Adult,{},{10},[34267.200867176056;52335.03912782669;18878.27177940309]
316,35,Dig burrow,Sand Area,Adult,{},{},[77520.45416685939;51765.30814875662;42095.484599500895]
316,0,Sunbathe,Sand Area,Adult,{},{},[54166.57179559022;50739.195459999144;19799.621532332152]
317,10,Dig burrow,Sand Area,Adult,{},{33},[34897.95123682171;52510.60466834903;24561.38838027045]
317,20,Low sitting/standing (stationary),Mound,Adult,{},{},[-15705.994386995211;62789.06559801102;-30479.645459931344]
317,33,Dig burrow,Sand Area,Adult,{},{10},[33762.5038997978;52324.43710076064;18816.43798640743]
317,35,Dig burrow,Sand Area,Adult,{},{},[77588.12028387189;51892.5779145211;41968.41871355474]
317,0,Sunbathe,Sand Area,Adult,{},{},[54166.57179559022;50739.195459999144;19799.621532332152]
318,10,Dig burrow,Sand Area,Adult,{},{33},[34231.57982546091;52530.59336298704;24468.752793431282]
318,20,Low sitting/standing (stationary),Mound,Adult,{},{},[-15705.994386995211;62789.06559801102;-30479.645459931344]
318,33,Dig burrow,Sand Area,Adult,{},{10},[31943.077435906976;52415.534881450236;18628.529733531177]
318,35,Dig burrow,Sand Area,Adult,{},{},[77858.50635826588;52164.13265222311;42032.08225488663]
318,0,Sunbathe,Sand Area,Adult,{},{},[54150.35097897053;50730.15881767869;19717.65441597998]
319,10,Dig burrow,Sand Area,Adult,{},{33},[34468.48379865661;52546.04449461028;25135.451909691095]
319,20,Low sitting/standing (stationary),Mound,Adult,{},{},[-15705.994386995211;62789.06559801102;-30479.645459931344]
319,33,Dig burrow,Sand Area,Adult,{},{10},[31943.077435906976;52415.534881450236;18628.529733531177]
319,35,Dig burrow,Sand Area,Adult,{},{},[77858.50635826588;52164.13265222311;42032.08225488663]
319,0,Sunbathe,Sand Area,Adult,{},{},[54150.35097897053;50730.15881767869;19717.65441597998]
320,10,Dig burrow,Sand Area,Adult,{},{33},[33825.10644520819;52598.2839429155;25058.956242721528]
320,20,Low sitting/standing (stationary),Mound,Adult,{},{},[-15705.994386995211;62789.06559801102;-30479.645459931344]
320,33,Dig burrow,Sand Area,Adult,{},{10},[32252.75582331419;52263.29074382782;18618.869756877422]
320,35,Dig burrow,Sand Area,Adult,{},{},[18137.434457421303;12178.031709045172;10240.464674696326]
320,0,Sunbathe,Sand Area,Adult,{},{},[54150.35097897053;50730.15881767869;19717.65441597998]
321,10,Dig burrow,Sand Area,Adult,{},{33},[32643.254611581564;52650.0342464149;25454.263488814235]
321,20,Low sitting/standing (stationary),Mound,Adult,{},{},[-15705.994386995211;62789.06559801102;-30479.645459931344]
321,33,Dig burrow,Sand Area,Adult,{},{10},[32904.36837041378;52272.26158195734;18627.085710674524]
321,35,Dig burrow,Sand Area,Adult,{},{},[0.0;0.0;0.0]
321,0,Sunbathe,Sand Area,Adult,{},{},[54137.39732338488;50726.87328595668;19637.55693973042]
322,10,Dig burrow,Sand Area,Adult,{},{},[32430.30864328146;58281.71586082876;27649.76220491901]
322,20,Low sitting/standing (stationary),Mound,Adult,{},{},[-15743.000837534666;62950.43110311031;-30468.487356483936]
322,33,Dig burrow,Sand Area,Adult,{},{},[33596.14709633589;52328.501061826944;18723.04818587005]
322,35,Dig burrow,Sand Area,Adult,{},{},[0.0;0.0;0.0]
322,0,Sunbathe,Sand Area,Adult,{},{},[54137.39732338488;50726.87328595668;19637.55693973042]
323,10,Dig burrow,Sand Area,Adult,{},{},[29796.37783050537;61797.257373809814;28716.940237998962]
323,20,Low sitting/standing (stationary),Mound,Adult,{},{},[-15743.000837534666;62950.43110311031;-30468.487356483936]
323,33,Dig burrow,Sand Area,Adult,{},{},[35616.60497831553;52366.329541843385;20022.127164311707]
323,35,Dig burrow,Sand Area,Adult,{},{},[0.0;0.0;0.0]
323,0,Sunbathe,Sand Area,Adult,{},{},[54122.89199305698;50720.54887120053;19552.933268733323]
324,10,Moving,Sand Area,Adult,{},{},[22391.218550857157;67303.54212576151;30059.983224391937]
324,20,Low sitting/standing (stationary),Mound,Adult,{},{},[-15743.000837534666;62950.43110311031;-30468.487356483936]
324,33,Dig burrow,Sand Area,Adult,{},{},[36226.93612292409;52433.49522292614;21865.818804085255]
324,35,Moving,Sand Area,Adult,{},{},[0.0;0.0;0.0]
324,0,Sunbathe,Sand Area,Adult,{},{},[54122.89199305698;50720.54887120053;19552.933268733323]
325,10,Moving,Sand Area,Adult,{},{},[10904.847782671452;69949.01261556149;30246.860394269228]
325,20,Moving,Mound,Adult,{},{},[-11649.588730370626;59515.018313489854;-24358.39988411963]
325,33,Dig burrow,Sand Area,Adult,{},{},[36198.64286567643;52408.972911179066;21701.524235071614]
325,0,Sunbathe,Sand Area,Adult,{},{},[54091.70548642427;50698.66053682566;19465.30418620631]
326,10,Moving,Sand Area,Adult,{},{},[7227.695343672764;70552.93833176792;29905.578904233873]
326,20,Moving,Mound,Adult,{},{},[-9211.66301119607;68373.08103183657;-17178.40598231554]
326,33,Dig burrow,Sand Area,Adult,{},{},[36182.51442241669;52405.58301568031;21546.758259058]
326,0,Sunbathe,Sand Area,Adult,{},{},[54091.70548642427;50698.66053682566;19465.30418620631]
327,10,Dig burrow,Sand Area,Adult,{},{},[3356.096523265587;71212.8972621113;29125.20059810765]
327,20,Moving,Mound,Adult,{},{},[-11525.780571270734;69408.71419286728;-11948.632951434702]
327,33,Dig burrow,Sand Area,Adult,{},{},[36260.81658731401;52412.85439097881;21406.310868047178]
327,0,Sunbathe,Sand Area,Adult,{},{},[54091.70548642427;50698.66053682566;19465.30418620631]
328,10,Dig burrow,Sand Area,Adult,{},{},[3104.9215573975816;71262.13723266125;28652.06114495173]
328,20,Moving,Around Mound,Adult,{},{},[-1289.2466636683093;68969.85770887882;4668.0403026393615]
328,33,Dig burrow,Sand Area,Adult,{},{},[36530.896406173706;52429.5004863739;21449.20024728775]
328,0,Sunbathe,Sand Area,Adult,{},{},[54068.20073393732;50683.890942551196;19379.403926376253]
329,20,Moving,Sand Area,Adult,{},{},[3071.0481497757137;69515.8833577931;10073.109198059887]
329,33,Dig burrow,Sand Area,Adult,{},{},[36600.66572761536;52424.433578789234;21303.939002394676]
329,38,Moving,Right Sticks Area,Adult,{},{},[15783.437460154295;61223.78072209656;-10369.438095655292]
329,0,Sunbathe,Sand Area,Adult,{},{},[54068.20073393732;50683.890942551196;19379.403926376253]
330,10,Dig burrow,Sand Area,Adult,{},{},[48.526244077133015;71550.68295407295;26642.49282604456]
330,20,Moving,Sand Area,Adult,{},{},[3702.3777548098005;69834.35112808645;11935.12447520718]
330,33,Dig burrow,Sand Area,Adult,{},{},[35944.322006225586;52389.55947113037;20827.948921203613]
330,0,Sunbathe,Sand Area,Adult,{},{},[54049.882588893175;50676.46231639385;19296.87057645619]
331,10,Moving,Sand Area,Adult,{},{},[-4749.552433844656;71466.75676611066;22177.24098508805]
331,20,Moving,Sand Area,Adult,{},{},[19571.125346492976;67992.66144993901;17942.028446983546]
331,33,Dig burrow,Sand Area,Adult,{},{},[35591.41614032537;52371.85142880678;20772.71160717681]
331,0,Sunbathe,Sand Area,Adult,{},{},[54049.882588893175;50676.46231639385;19296.87057645619]
332,10,Moving,Sand Area,Adult,{},{},[-12716.046213001944;70921.88736732304;15729.420173895545]
332,20,Dig burrow,Sand Area,Adult,{},{},[30464.597268246114;61249.126023992896;22106.547444671392]
332,33,Dig burrow,Sand Area,Adult,{},{},[35334.68123945221;52369.49620141834;20740.622031094506]
332,0,Sunbathe,Sand Area,Adult,{},{},[54049.882588893175;50676.46231639385;19296.87057645619]
333,10,Moving,Sand Area,Adult,{},{},[-18853.309930421412;71119.151753366;10277.362113345414]
333,20,Dig burrow,Sand Area,Adult,{},{},[31298.73805913329;60123.25408953428;21934.342094123363]
333,33,Dig burrow,Sand Area,Adult,{},{},[35024.65024162829;52410.609834983945;20712.798986129463]
333,0,Sunbathe,Sand Area,Adult,{},{},[54034.73183631897;50669.59893035889;19214.652123451233]
334,10,Moving,Around Mound,Adult,{},{},[-18609.730918943882;70767.9470270276;5861.625459868461]
334,20,Dig burrow,Sand Area,Adult,{},{},[31103.456487730145;60401.69179594517;22247.335321217775]
334,33,Dig burrow,Sand Area,Adult,{},{},[34676.82379370183;52398.26069043577;20662.241087984294]
334,0,Sunbathe,Sand Area,Adult,{},{},[54034.73183631897;50669.59893035889;19214.652123451233]
335,10,Moving,Around Mound,Adult,{},{},[-17103.30071453564;70198.11268668622;-492.0638649422908]
335,20,Dig burrow,Sand Area,Adult,{},{},[31080.726962842047;60645.09408850223;22992.437241774052]
335,33,Dig burrow,Sand Area,Adult,{},{},[34338.47716605663;52394.40116867423;20619.15919612348]
335,0,Sunbathe,Sand Area,Adult,{},{},[54010.395569592714;50652.712174355984;19131.07750673592]
336,10,Moving,Mound,Adult,{},{},[-16789.821640200913;69752.79198786616;-7368.305845446885]
336,20,Dig burrow,Sand Area,Adult,{},{},[31059.87929487601;60557.274149894714;23467.315438762307]
336,33,Dig burrow,Sand Area,Adult,{},{},[34179.7611053288;52431.750267244875;20384.231219995767]
336,0,Sunbathe,Sand Area,Adult,{},{},[54010.395569592714;50652.712174355984;19131.07750673592]
337,10,Moving,Mound,Adult,{},{},[-16308.343393430114;69571.03140464425;-11863.025574177504]
337,20,Dig burrow,Sand Area,Adult,{},{},[31349.361418128014;60412.76780307293;23706.661461770535]
337,33,Dig burrow,Sand Area,Adult,{},{},[34103.501748327166;52371.17242546007;19833.429400948808]
337,0,Sunbathe,Sand Area,Adult,{},{},[54010.395569592714;50652.712174355984;19131.07750673592]
338,10,Moving,Mound,Adult,{},{},[-18560.476731538773;69398.18856146187;-15503.624171255156]
338,20,Dig burrow,Sand Area,Adult,{},{},[31585.038751758635;60164.30783033371;23817.83630590141]
338,33,Dig burrow,Sand Area,Adult,{},{},[33033.52179145813;52311.071988105774;19019.93592596054]
338,38,Moving,Right Sticks Area,Adult,{},{},[40589.085408210754;52348.18491230905;320.5360650839866]
338,39,Moving,Sand Area,Adult,{},{},[31071.5725001283;63258.33995708823;49038.17270165682]
338,0,Sunbathe,Sand Area,Adult,{},{},[53993.359350800514;50643.120535612106;19045.409671843052]
339,10,Moving,Mound,Adult,{},{},[-21060.468223690987;68881.90769147873;-19771.73052316904]
339,20,Dig burrow,Sand Area,Adult,{},{},[31870.21281313896;60013.866139411926;24054.974284291267]
339,33,Dig burrow,Sand Area,Adult,{},{},[32377.46423202753;52311.79426264763;18868.55940747261]
339,38,Low sitting/standing (stationary),Right Sticks Area,Adult,{},{},[41449.77332222462;52222.28030046821;911.9604874015786]
339,39,Moving,Sand Area,Adult,{},{},[27008.734566297382;65640.03875732422;49982.256968684494]
339,0,Sunbathe,Sand Area,Adult,{},{},[53993.359350800514;50643.120535612106;19045.409671843052]
340,10,Raised Guarding (Vigilant),Mound,Adult,{},{},[-23265.18744474277;68551.09004077315;-20555.509148173034]
340,20,Dig burrow,Sand Area,Adult,{},{},[32115.446025904268;59787.8263098672;24174.624759234488]
